"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2024-06-01 00:00:00",366997,12.76,13.32,752.2,12.89,38.92
"2024-06-01 00:05:00",366998,12.76,13.29,752.2,12.74,39.83
"2024-06-01 00:10:00",366999,12.75,13.24,752.2,12.62,40.83
"2024-06-01 00:15:00",367000,12.75,13.2,752.1,12.61,39.69
"2024-06-01 00:20:00",367001,12.75,13.11,752.1,12.56,40.09
"2024-06-01 00:25:00",367002,12.75,13,752.2,12.3,40.92
"2024-06-01 00:30:00",367003,12.75,12.89,752.1,12.42,41.41
"2024-06-01 00:35:00",367004,12.74,12.78,752.2,11.7,45.83
"2024-06-01 00:40:00",367005,12.73,12.69,752.1,11.53,45.62
"2024-06-01 00:45:00",367006,12.73,12.57,752.1,11.53,44
"2024-06-01 00:50:00",367007,12.73,12.45,752.1,11.49,47.29
"2024-06-01 00:55:00",367008,12.73,12.31,752.1,11.17,45.76
"2024-06-01 01:00:00",367009,12.73,12.14,752.1,11.03,49.32
"2024-06-01 01:05:00",367010,12.72,12,752,11.41,46.84
"2024-06-01 01:10:00",367011,12.72,11.92,752,11.43,47.9
"2024-06-01 01:15:00",367012,12.72,11.82,752,10.94,49.95
"2024-06-01 01:20:00",367013,12.71,11.71,752.1,11.06,48.49
"2024-06-01 01:25:00",367014,12.71,11.6,752.1,11.29,47.26
"2024-06-01 01:30:00",367015,12.71,11.5,752.1,11.31,46.43
"2024-06-01 01:35:00",367016,12.71,11.45,752.1,10.95,47.31
"2024-06-01 01:40:00",367017,12.7,11.43,752.1,10.82,46.8
"2024-06-01 01:45:00",367018,12.7,11.39,752.1,10.75,46.29
"2024-06-01 01:50:00",367019,12.7,11.38,752.1,10.51,46.6
