"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2022-09-01 00:00:00",182974,12.69,18.29,749.2,16.79,47.97
"2022-09-01 00:05:00",182975,12.69,18.27,749.1,17.07,46.12
"2022-09-01 00:10:00",182976,12.69,18.3,749.1,17.14,46.19
"2022-09-01 00:15:00",182977,12.69,18.34,749.1,17.13,46.04
"2022-09-01 00:20:00",182978,12.69,18.41,749.2,16.79,46.97
"2022-09-01 00:25:00",182979,12.69,18.43,749.2,16.14,49.69
"2022-09-01 00:30:00",182980,12.68,18.39,749.2,16.1,49.72
"2022-09-01 00:35:00",182981,12.68,18.36,749.1,16.77,47.06
"2022-09-01 00:40:00",182982,12.68,18.35,749,17.04,46.09
"2022-09-01 00:45:00",182983,12.68,18.34,749,16.29,49.28
"2022-09-01 00:50:00",182984,12.68,18.29,748.9,15.5,52.17
"2022-09-01 00:55:00",182985,12.68,18.19,748.8,15.28,52.72
"2022-09-01 01:00:00",182986,12.67,18.04,748.7,15.58,50.7
"2022-09-01 01:05:00",182987,12.67,17.92,748.6,15.98,49.52
"2022-09-01 01:10:00",182988,12.67,17.81,748.5,15.32,53.28
"2022-09-01 01:15:00",182989,12.67,17.69,748.5,14.85,54.95
"2022-09-01 01:20:00",182990,12.67,17.55,748.4,15.24,51.86
"2022-09-01 01:25:00",182991,12.66,17.44,748.4,16,49.39
"2022-09-01 01:30:00",182992,12.66,17.39,748.3,15.05,54.52
"2022-09-01 01:35:00",182993,12.66,17.28,748.2,14.32,56.66
"2022-09-01 01:40:00",182994,12.66,17.18,748.1,14.51,55.11
"2022-09-01 01:45:00",182995,12.65,17.07,748.1,14.81,53.7
"2022-09-01 01:50:00",182996,12.65,16.99,748,14.99,53.05
