"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-04-01 00:00:00",244021,12.8,16.91,756.2,15.32,75.71
"2023-04-01 00:05:00",244022,12.79,16.83,756.1,15.19,75.23
"2023-04-01 00:10:00",244023,12.79,16.65,756.1,15.2,76.92
"2023-04-01 00:15:00",244024,12.79,16.53,756,15.14,76.85
"2023-04-01 00:20:00",244025,12.79,16.43,756,15.19,77.31
"2023-04-01 00:25:00",244026,12.79,16.32,756,15.16,78.08
"2023-04-01 00:30:00",244027,12.79,16.25,756.1,15.13,79.44
"2023-04-01 00:35:00",244028,12.78,16.19,756.1,15.02,80.8
"2023-04-01 00:40:00",244029,12.78,16.13,756.1,14.83,83.1
"2023-04-01 00:45:00",244030,12.78,16.09,756,14.78,83
"2023-04-01 00:50:00",244031,12.78,16.05,755.9,14.87,82.1
"2023-04-01 00:55:00",244032,12.78,16.05,756,14.83,82.6
"2023-04-01 01:00:00",244033,12.77,16.06,756,14.81,82.5
"2023-04-01 01:05:00",244034,12.77,16.05,755.9,14.78,82.7
"2023-04-01 01:10:00",244035,12.77,16.03,755.9,14.73,82.4
"2023-04-01 01:15:00",244036,12.77,16,755.9,14.76,82.1
"2023-04-01 01:20:00",244037,12.77,15.96,755.9,14.69,82.2
"2023-04-01 01:25:00",244038,12.76,15.93,755.9,14.83,82.2
"2023-04-01 01:30:00",244039,12.76,15.91,755.9,14.86,83
"2023-04-01 01:35:00",244040,12.76,15.91,755.8,14.64,84.6
"2023-04-01 01:40:00",244041,12.76,15.89,755.8,14.39,85.3
"2023-04-01 01:45:00",244042,12.76,15.86,755.7,14.3,86.1
"2023-04-01 01:50:00",244043,12.75,15.82,755.6,14.29,86
