"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2024-07-01 00:00:00",375637,12.77,15.54,752.1,14.94,46.45
"2024-07-01 00:05:00",375638,12.77,15.5,752.1,14.83,46.88
"2024-07-01 00:10:00",375639,12.76,15.42,752.1,14.63,47.13
"2024-07-01 00:15:00",375640,12.76,15.33,752.2,14.92,46.42
"2024-07-01 00:20:00",375641,12.77,15.22,752.2,15.15,45.63
"2024-07-01 00:25:00",375642,12.77,15.11,752.2,15.34,44.96
"2024-07-01 00:30:00",375643,12.77,15.02,752.2,14.67,47.32
"2024-07-01 00:35:00",375644,12.77,14.93,752.2,14.12,49.08
"2024-07-01 00:40:00",375645,12.76,14.82,752.2,13.63,50.77
"2024-07-01 00:45:00",375646,12.76,14.68,752.2,13.24,51.79
"2024-07-01 00:50:00",375647,12.76,14.5,752.2,13.02,52.16
"2024-07-01 00:55:00",375648,12.76,14.32,752.3,13.39,50.13
"2024-07-01 01:00:00",375649,12.76,14.2,752.3,13.28,49.56
"2024-07-01 01:05:00",375650,12.75,14.12,752.2,13.21,49.79
"2024-07-01 01:10:00",375651,12.75,14.06,752.2,13.45,49.36
"2024-07-01 01:15:00",375652,12.75,14,752.1,13.42,49.36
"2024-07-01 01:20:00",375653,12.75,13.93,752.1,13.28,49.99
"2024-07-01 01:25:00",375654,12.74,13.83,752.1,12.7,52.9
"2024-07-01 01:30:00",375655,12.74,13.67,752.2,12.04,55.38
"2024-07-01 01:35:00",375656,12.74,13.49,752.2,11.76,55.84
"2024-07-01 01:40:00",375657,12.74,13.3,752.1,12.24,54.11
"2024-07-01 01:45:00",375658,12.74,13.14,752.1,12.57,52.43
"2024-07-01 01:50:00",375659,12.73,13.06,752.2,12.61,52.68
