"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-01-01 00:00:00",218101,12.79,19.12,751.1,16.83,65.68
"2023-01-01 00:05:00",218102,12.79,19.06,751,16.86,65.98
"2023-01-01 00:10:00",218103,12.79,18.99,751.1,16.94,65.76
"2023-01-01 00:15:00",218104,12.79,18.97,751.1,16.75,70.85
"2023-01-01 00:20:00",218105,12.79,18.91,751,16.63,70.77
"2023-01-01 00:25:00",218106,12.79,18.87,751.1,16.67,71.21
"2023-01-01 00:30:00",218107,12.79,18.83,751.1,16.4,72.83
"2023-01-01 00:35:00",218108,12.79,18.72,751,16.49,72.47
"2023-01-01 00:40:00",218109,12.79,18.64,750.9,16.53,72.19
"2023-01-01 00:45:00",218110,12.79,18.58,750.8,16.67,70.55
"2023-01-01 00:50:00",218111,12.79,18.56,750.8,16.85,68.99
"2023-01-01 00:55:00",218112,12.79,18.55,750.7,17.07,66.98
"2023-01-01 01:00:00",218113,12.79,18.56,750.8,17.19,65.71
"2023-01-01 01:05:00",218114,12.78,18.62,750.7,17.23,65.72
"2023-01-01 01:10:00",218115,12.78,18.67,750.7,17.19,66.86
"2023-01-01 01:15:00",218116,12.78,18.71,750.7,17.09,68.16
"2023-01-01 01:20:00",218117,12.78,18.74,750.7,17.03,69.66
"2023-01-01 01:25:00",218118,12.78,18.76,750.8,16.83,71.76
"2023-01-01 01:30:00",218119,12.78,18.76,750.8,16.86,72.49
"2023-01-01 01:35:00",218120,12.78,18.77,750.8,16.77,73.02
"2023-01-01 01:40:00",218121,12.78,18.77,750.8,16.71,73.89
"2023-01-01 01:45:00",218122,12.77,18.75,750.8,16.61,74.66
"2023-01-01 01:50:00",218123,12.77,18.73,750.8,16.75,73.07
