"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-12-01 00:00:00",314293,12.77,18.13,750.5,17.13,80.2
"2023-12-01 00:05:00",314294,12.77,18.12,750.5,17.01,81.6
"2023-12-01 00:10:00",314295,12.77,18.08,750.4,16.82,81.9
"2023-12-01 00:15:00",314296,12.77,18.02,750.3,16.78,82
"2023-12-01 00:20:00",314297,12.77,17.99,750.2,16.73,82
"2023-12-01 00:25:00",314298,12.77,17.94,750.3,16.73,82.2
"2023-12-01 00:30:00",314299,12.77,17.89,750.3,16.62,83.5
"2023-12-01 00:35:00",314300,12.76,17.81,750.3,16.58,82.9
"2023-12-01 00:40:00",314301,12.76,17.76,750.3,16.59,82.7
"2023-12-01 00:45:00",314302,12.76,17.71,750.2,16.56,83.4
"2023-12-01 00:50:00",314303,12.76,17.6,750.2,16.56,83.1
"2023-12-01 00:55:00",314304,12.76,17.58,750.1,16.71,82.5
"2023-12-01 01:00:00",314305,12.76,17.58,750,16.87,80.2
"2023-12-01 01:05:00",314306,12.76,17.61,750,16.91,79.88
"2023-12-01 01:10:00",314307,12.76,17.61,750,16.96,78.86
"2023-12-01 01:15:00",314308,12.75,17.62,750,16.93,78.01
"2023-12-01 01:20:00",314309,12.75,17.63,750,16.88,78.81
"2023-12-01 01:25:00",314310,12.75,17.64,749.9,16.81,79.05
"2023-12-01 01:30:00",314311,12.75,17.66,749.9,16.78,78.93
"2023-12-01 01:35:00",314312,12.75,17.66,749.9,16.7,77.34
"2023-12-01 01:40:00",314313,12.75,17.65,749.8,16.71,77.9
"2023-12-01 01:45:00",314314,12.75,17.65,749.7,16.71,79.2
"2023-12-01 01:50:00",314315,12.74,17.63,749.6,16.74,78.5
