"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2026-03-01 00:00:00",550741,12.79,18.05,751.2,17.6,58.64
"2026-03-01 00:05:00",550742,12.79,17.95,751.3,17.5,57.38
"2026-03-01 00:10:00",550743,12.78,17.87,751.4,17.42,59.13
"2026-03-01 00:15:00",550744,12.78,17.8,751.4,17.42,59.07
"2026-03-01 00:20:00",550745,12.78,17.8,751.4,18.37,55.96
"2026-03-01 00:25:00",550746,12.78,17.85,751.4,18.07,57.32
"2026-03-01 00:30:00",550747,12.78,17.9,751.4,17.97,57.3
"2026-03-01 00:35:00",550748,12.78,17.99,751.4,18.04,57.89
"2026-03-01 00:40:00",550749,12.77,18.06,751.4,17.86,57.62
"2026-03-01 00:45:00",550750,12.78,18.12,751.4,17.75,56.6
"2026-03-01 00:50:00",550751,12.77,18.12,751.4,17.6,56.88
"2026-03-01 00:55:00",550752,12.77,18.12,751.4,17.63,57.1
"2026-03-01 01:00:00",550753,12.77,18.09,751.3,17.55,57.76
"2026-03-01 01:05:00",550754,12.77,18.03,751.4,17.61,57.83
"2026-03-01 01:10:00",550755,12.77,17.98,751.3,17.49,58.41
"2026-03-01 01:15:00",550756,12.77,17.95,751.3,17.61,62.25
"2026-03-01 01:20:00",550757,12.77,17.95,751.3,17.81,62.94
"2026-03-01 01:25:00",550758,12.76,17.95,751.2,17.72,63.85
"2026-03-01 01:30:00",550759,12.76,17.95,751.2,17.67,63.9
"2026-03-01 01:35:00",550760,12.76,17.91,751.2,17.67,63.4
"2026-03-01 01:40:00",550761,12.76,17.86,751.3,17.36,65.13
"2026-03-01 01:45:00",550762,12.76,17.78,751.2,17.25,64.87
"2026-03-01 01:50:00",550763,12.76,17.7,751.2,17.25,65.04
