"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-06-01 00:00:00",261589,12.77,11.78,753.9,11.32,50.79
"2023-06-01 00:05:00",261590,12.77,11.68,753.9,11.09,49.75
"2023-06-01 00:10:00",261591,12.76,11.59,753.9,10.97,48.42
"2023-06-01 00:15:00",261592,12.76,11.49,753.9,10.88,46.74
"2023-06-01 00:20:00",261593,12.76,11.31,753.9,10.79,46.61
"2023-06-01 00:25:00",261594,12.76,11.18,753.9,10.7,45.58
"2023-06-01 00:30:00",261595,12.76,11.07,753.9,10.73,46.76
"2023-06-01 00:35:00",261596,12.76,10.97,753.8,10.69,46.35
"2023-06-01 00:40:00",261597,12.75,10.85,753.8,10.66,45.48
"2023-06-01 00:45:00",261598,12.75,10.74,753.8,10.63,45.57
"2023-06-01 00:50:00",261599,12.75,10.67,753.8,10.67,46.01
"2023-06-01 00:55:00",261600,12.75,10.63,753.8,10.66,44.95
"2023-06-01 01:00:00",261601,12.75,10.57,753.8,10.44,46.47
"2023-06-01 01:05:00",261602,12.74,10.52,753.8,10.32,45.78
"2023-06-01 01:10:00",261603,12.74,10.45,753.7,10.13,45.69
"2023-06-01 01:15:00",261604,12.74,10.37,753.7,10.32,43.98
"2023-06-01 01:20:00",261605,12.74,10.3,753.8,10.28,44.63
"2023-06-01 01:25:00",261606,12.74,10.25,753.7,10.38,44.83
"2023-06-01 01:30:00",261607,12.74,10.18,753.7,10.34,45.59
"2023-06-01 01:35:00",261608,12.73,10.14,753.7,10.34,44.26
"2023-06-01 01:40:00",261609,12.73,10.14,753.7,10.14,47.14
"2023-06-01 01:45:00",261610,12.73,10.13,753.7,9.93,48.25
"2023-06-01 01:50:00",261611,12.73,10.07,753.7,9.61,49
