"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2021-12-01 00:00:00",104062,12.82,19.02,747.8,17.25,70.23
"2021-12-01 00:05:00",104063,12.82,18.93,747.8,17.16,70.79
"2021-12-01 00:10:00",104064,12.82,18.84,747.7,17.11,70.69
"2021-12-01 00:15:00",104065,12.82,18.76,747.7,17.06,71.09
"2021-12-01 00:20:00",104066,12.82,18.68,747.8,17.11,70.61
"2021-12-01 00:25:00",104067,12.81,18.61,747.8,17.03,71.11
"2021-12-01 00:30:00",104068,12.81,18.54,747.7,17.01,71.22
"2021-12-01 00:35:00",104069,12.81,18.48,747.7,16.86,71.88
"2021-12-01 00:40:00",104070,12.81,18.42,747.7,16.77,72.41
"2021-12-01 00:45:00",104071,12.81,18.37,747.7,16.83,72.08
"2021-12-01 00:50:00",104072,12.81,18.33,747.6,16.87,72.11
"2021-12-01 00:55:00",104073,12.81,18.33,747.5,16.95,72.73
"2021-12-01 01:00:00",104074,12.8,18.36,747.4,16.91,73.44
"2021-12-01 01:05:00",104075,12.8,18.34,747.5,16.84,74.09
"2021-12-01 01:10:00",104076,12.8,18.37,747.4,16.88,74.12
"2021-12-01 01:15:00",104077,12.8,18.38,747.4,16.92,73.39
"2021-12-01 01:20:00",104078,12.8,18.43,747.3,17.03,72.52
"2021-12-01 01:25:00",104079,12.8,18.46,747.3,17.08,73.65
"2021-12-01 01:30:00",104080,12.8,18.48,747.2,16.97,72.28
"2021-12-01 01:35:00",104081,12.79,18.46,747.2,16.89,73.81
"2021-12-01 01:40:00",104082,12.79,18.43,747.2,16.85,74.43
"2021-12-01 01:45:00",104083,12.79,18.37,747.2,16.78,73.82
"2021-12-01 01:50:00",104084,12.79,18.31,747.1,16.64,72.96
