"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2022-10-01 00:00:00",191614,12.71,17.97,751.9,15.92,53.4
"2022-10-01 00:05:00",191615,12.72,17.9,751.9,15.97,53.31
"2022-10-01 00:10:00",191616,12.71,17.84,751.9,15.8,53.9
"2022-10-01 00:15:00",191617,12.71,17.76,751.8,15.55,55.02
"2022-10-01 00:20:00",191618,12.71,17.67,751.8,15.41,55.55
"2022-10-01 00:25:00",191619,12.71,17.57,751.8,15.21,56.43
"2022-10-01 00:30:00",191620,12.71,17.46,751.8,15.22,56.28
"2022-10-01 00:35:00",191621,12.7,17.36,751.8,15.12,56.54
"2022-10-01 00:40:00",191622,12.7,17.26,751.8,15.2,56.4
"2022-10-01 00:45:00",191623,12.7,17.18,751.8,15.2,56.21
"2022-10-01 00:50:00",191624,12.7,17.11,751.8,15.2,56.31
"2022-10-01 00:55:00",191625,12.7,17.04,751.7,15.1,56.62
"2022-10-01 01:00:00",191626,12.69,16.97,751.7,14.76,57.96
"2022-10-01 01:05:00",191627,12.69,16.88,751.7,14.79,58.03
"2022-10-01 01:10:00",191628,12.69,16.81,751.6,14.86,57.97
"2022-10-01 01:15:00",191629,12.69,16.73,751.6,14.81,58.21
"2022-10-01 01:20:00",191630,12.69,16.65,751.6,14.79,58.29
"2022-10-01 01:25:00",191631,12.69,16.58,751.6,14.74,58.53
"2022-10-01 01:30:00",191632,12.68,16.48,751.6,14.5,59.42
"2022-10-01 01:35:00",191633,12.68,16.38,751.6,14.51,59.27
"2022-10-01 01:40:00",191634,12.68,16.27,751.6,14.41,59.67
"2022-10-01 01:45:00",191635,12.68,16.19,751.6,14.37,59.75
"2022-10-01 01:50:00",191636,12.67,16.09,751.6,14.46,59.53
