"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2024-04-01 00:00:00",349429,12.76,16.35,752.2,15.26,90.3
"2024-04-01 00:05:00",349430,12.76,16.33,752.2,15.34,89.8
"2024-04-01 00:10:00",349431,12.76,16.3,752.1,15.49,89.7
"2024-04-01 00:15:00",349432,12.76,16.29,752.2,15.43,88.8
"2024-04-01 00:20:00",349433,12.75,16.3,752.2,15.4,87.7
"2024-04-01 00:25:00",349434,12.75,16.33,752.2,15.63,87
"2024-04-01 00:30:00",349435,12.75,16.39,752.2,15.61,87.7
"2024-04-01 00:35:00",349436,12.75,16.46,752.2,15.56,87.6
"2024-04-01 00:40:00",349437,12.75,16.5,752.1,15.58,87.9
"2024-04-01 00:45:00",349438,12.75,16.55,752,15.58,87.4
"2024-04-01 00:50:00",349439,12.75,16.5,752,15.5,88.3
"2024-04-01 00:55:00",349440,12.74,16.46,752,15.38,88.6
"2024-04-01 01:00:00",349441,12.74,16.43,752.1,15.48,87.6
"2024-04-01 01:05:00",349442,12.74,16.41,752,15.63,87.2
"2024-04-01 01:10:00",349443,12.74,16.41,752,15.58,87.8
"2024-04-01 01:15:00",349444,12.74,16.4,751.9,15.48,88.3
"2024-04-01 01:20:00",349445,12.73,16.37,751.9,15.37,89.4
"2024-04-01 01:25:00",349446,12.73,16.33,751.9,15.2,89.8
"2024-04-01 01:30:00",349447,12.73,16.27,751.9,15.11,90.1
"2024-04-01 01:35:00",349448,12.73,16.22,751.9,15.14,89.2
"2024-04-01 01:40:00",349449,12.73,16.16,751.9,15.14,89
"2024-04-01 01:45:00",349450,12.72,16.11,751.8,15.1,89.4
"2024-04-01 01:50:00",349451,12.72,16.06,751.8,15.03,89.6
