"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2022-07-01 00:00:00",165118,12.7,11.72,750.4,10.72,39.16
"2022-07-01 00:05:00",165119,12.7,11.65,750.4,10.55,39.59
"2022-07-01 00:10:00",165120,12.69,11.61,750.4,10.95,37.38
"2022-07-01 00:15:00",165121,12.69,11.57,750.4,11.01,37.64
"2022-07-01 00:20:00",165122,12.69,11.43,750.4,10.26,40.69
"2022-07-01 00:25:00",165123,12.69,11.33,750.5,10.12,39.92
"2022-07-01 00:30:00",165124,12.69,11.23,750.5,9.87,40.87
"2022-07-01 00:35:00",165125,12.69,11.11,750.5,9.96,40.97
"2022-07-01 00:40:00",165126,12.68,11.01,750.5,10.04,41.13
"2022-07-01 00:45:00",165127,12.68,10.89,750.5,9.84,41.61
"2022-07-01 00:50:00",165128,12.68,10.8,750.5,9.87,40.96
"2022-07-01 00:55:00",165129,12.68,10.71,750.5,9.71,40.03
"2022-07-01 01:00:00",165130,12.67,10.6,750.5,9.46,41.35
"2022-07-01 01:05:00",165131,12.67,10.53,750.5,9.4,41.5
"2022-07-01 01:10:00",165132,12.67,10.4,750.5,9.3,42.14
"2022-07-01 01:15:00",165133,12.67,10.28,750.5,9.35,42.09
"2022-07-01 01:20:00",165134,12.67,10.15,750.5,9.03,49.47
"2022-07-01 01:25:00",165135,12.66,10.03,750.5,8.49,50.79
"2022-07-01 01:30:00",165136,12.66,9.88,750.5,8.09,50.47
"2022-07-01 01:35:00",165137,12.66,9.76,750.5,7.924,48.87
"2022-07-01 01:40:00",165138,12.65,9.61,750.5,7.703,49.75
"2022-07-01 01:45:00",165139,12.65,9.45,750.5,7.712,48.96
"2022-07-01 01:50:00",165140,12.65,9.32,750.5,8.08,49.41
