"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2025-05-01 00:00:00",463189,12.77,16.87,749.9,15.74,63.46
"2025-05-01 00:05:00",463190,12.76,16.76,749.9,15.69,64.36
"2025-05-01 00:10:00",463191,12.76,16.64,749.9,15.5,64.48
"2025-05-01 00:15:00",463192,12.76,16.52,749.9,15.21,64.13
"2025-05-01 00:20:00",463193,12.76,16.41,750,15.03,65.28
"2025-05-01 00:25:00",463194,12.76,16.31,750,15.19,66.82
"2025-05-01 00:30:00",463195,12.75,16.25,750,15.02,66.36
"2025-05-01 00:35:00",463196,12.75,16.17,749.9,14.77,66.95
"2025-05-01 00:40:00",463197,12.75,16.06,749.9,14.73,67.7
"2025-05-01 00:45:00",463198,12.75,15.96,749.9,14.92,66.16
"2025-05-01 00:50:00",463199,12.74,15.88,749.9,15.12,64.5
"2025-05-01 00:55:00",463200,12.74,15.82,749.9,15.01,64.54
"2025-05-01 01:00:00",463201,12.74,15.67,749.9,14.79,65.32
"2025-05-01 01:05:00",463202,12.74,15.57,749.9,14.58,64.85
"2025-05-01 01:10:00",463203,12.73,15.47,749.9,14.68,64.34
"2025-05-01 01:15:00",463204,12.73,15.39,749.9,14.62,63.85
"2025-05-01 01:20:00",463205,12.73,15.3,749.9,14.44,65.43
"2025-05-01 01:25:00",463206,12.73,15.23,749.9,14.37,66.97
"2025-05-01 01:30:00",463207,12.72,15.13,749.9,14.21,67.69
"2025-05-01 01:35:00",463208,12.72,15.04,750,14.05,68.07
"2025-05-01 01:40:00",463209,12.72,14.93,749.9,14.27,67.62
"2025-05-01 01:45:00",463210,12.71,14.86,749.9,14.39,67.52
"2025-05-01 01:50:00",463211,12.71,14.8,749.9,14.38,70.32
