"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2025-08-01 00:00:00",489685,12.76,15.19,752.3,14.69,45.29
"2025-08-01 00:05:00",489686,12.76,15.05,752.3,14.89,44.25
"2025-08-01 00:10:00",489687,12.76,14.94,752.4,14.09,47.44
"2025-08-01 00:15:00",489688,12.76,14.83,752.5,13.33,49.38
"2025-08-01 00:20:00",489689,12.75,14.67,752.6,13.27,50.11
"2025-08-01 00:25:00",489690,12.75,14.49,752.5,13.56,47.86
"2025-08-01 00:30:00",489691,12.75,14.37,752.4,13.56,48.24
"2025-08-01 00:35:00",489692,12.75,14.23,752.4,13.43,48.5
"2025-08-01 00:40:00",489693,12.75,14.1,752.4,13.06,49.47
"2025-08-01 00:45:00",489694,12.74,13.93,752.4,13.01,50.01
"2025-08-01 00:50:00",489695,12.74,13.76,752.5,13.12,49.69
"2025-08-01 00:55:00",489696,12.74,13.62,752.5,13.12,49.17
"2025-08-01 01:00:00",489697,12.74,13.53,752.6,12.64,50.54
"2025-08-01 01:05:00",489698,12.73,13.42,752.6,12.75,49.89
"2025-08-01 01:10:00",489699,12.73,13.33,752.7,13,49.18
"2025-08-01 01:15:00",489700,12.73,13.24,752.7,13.05,49.28
"2025-08-01 01:20:00",489701,12.73,13.15,752.7,13.18,48.8
"2025-08-01 01:25:00",489702,12.72,13.09,752.7,13.17,48.83
"2025-08-01 01:30:00",489703,12.72,13.04,752.7,12.86,49.65
"2025-08-01 01:35:00",489704,12.72,12.98,752.6,12.68,50.55
"2025-08-01 01:40:00",489705,12.72,12.89,752.6,12.38,51.4
"2025-08-01 01:45:00",489706,12.72,12.78,752.7,12.1,52.39
"2025-08-01 01:50:00",489707,12.71,12.65,752.7,11.71,53.46
