"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-02-01 00:00:00",227029,12.81,18.93,751.8,17.27,60.67
"2023-02-01 00:05:00",227030,12.81,18.88,751.8,17.25,61
"2023-02-01 00:10:00",227031,12.8,18.86,751.8,17.21,61.32
"2023-02-01 00:15:00",227032,12.8,18.82,751.8,17.18,61.74
"2023-02-01 00:20:00",227033,12.8,18.77,751.8,17.15,61.91
"2023-02-01 00:25:00",227034,12.8,18.74,751.8,17.13,62.08
"2023-02-01 00:30:00",227035,12.8,18.68,751.8,17.08,62.73
"2023-02-01 00:35:00",227036,12.8,18.64,751.8,17.05,63.38
"2023-02-01 00:40:00",227037,12.8,18.63,751.8,16.97,64.05
"2023-02-01 00:45:00",227038,12.79,18.58,751.7,16.94,63.84
"2023-02-01 00:50:00",227039,12.79,18.56,751.7,16.87,64.18
"2023-02-01 00:55:00",227040,12.79,18.5,751.7,16.75,64.84
"2023-02-01 01:00:00",227041,12.79,18.43,751.6,16.67,65
"2023-02-01 01:05:00",227042,12.79,18.39,751.6,16.64,65.21
"2023-02-01 01:10:00",227043,12.78,18.36,751.6,16.67,64.62
"2023-02-01 01:15:00",227044,12.78,18.33,751.5,16.72,64.21
"2023-02-01 01:20:00",227045,12.78,18.3,751.5,16.72,63.65
"2023-02-01 01:25:00",227046,12.78,18.27,751.4,16.67,63.62
"2023-02-01 01:30:00",227047,12.78,18.21,751.4,16.64,64.53
"2023-02-01 01:35:00",227048,12.77,18.18,751.4,16.63,64.67
"2023-02-01 01:40:00",227049,12.77,18.16,751.4,16.67,62.6
"2023-02-01 01:45:00",227050,12.77,18.16,751.4,16.79,63.16
"2023-02-01 01:50:00",227051,12.77,18.17,751.3,16.81,62.9
