"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2022-02-01 00:00:00",121918,12.71,16.39,750.5,14.85,80.8
"2022-02-01 00:05:00",121919,12.71,16.37,750.5,14.69,83.6
"2022-02-01 00:10:00",121920,12.71,16.33,750.3,14.51,84.4
"2022-02-01 00:15:00",121921,12.71,16.25,750.4,14.37,85.4
"2022-02-01 00:20:00",121922,12.71,16.15,750.3,14.25,86.4
"2022-02-01 00:25:00",121923,12.7,16.05,750.3,14.23,85.4
"2022-02-01 00:30:00",121924,12.7,15.94,750.3,14.27,84.8
"2022-02-01 00:35:00",121925,12.7,15.86,750.3,14.15,86.3
"2022-02-01 00:40:00",121926,12.7,15.78,750.2,14.05,85.8
"2022-02-01 00:45:00",121927,12.7,15.69,750.2,14.09,85.6
"2022-02-01 00:50:00",121928,12.69,15.63,750.2,14.02,86.1
"2022-02-01 00:55:00",121929,12.69,15.58,750.2,13.79,86.8
"2022-02-01 01:00:00",121930,12.69,15.53,750.2,13.98,86.1
"2022-02-01 01:05:00",121931,12.69,15.52,750.2,14.11,84.8
"2022-02-01 01:10:00",121932,12.68,15.52,750.1,14.14,86
"2022-02-01 01:15:00",121933,12.68,15.53,750.1,14.14,87.1
"2022-02-01 01:20:00",121934,12.68,15.53,750.1,14.16,88.2
"2022-02-01 01:25:00",121935,12.68,15.53,750.1,14.18,83.9
"2022-02-01 01:30:00",121936,12.68,15.46,750.1,14.27,85.1
"2022-02-01 01:35:00",121937,12.68,15.43,750.1,14.28,82.9
"2022-02-01 01:40:00",121938,12.67,15.42,750.1,14.27,85.8
"2022-02-01 01:45:00",121939,12.67,15.41,750.1,14.07,88
"2022-02-01 01:50:00",121940,12.67,15.41,750.1,13.9,89
