"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2021-09-01 00:00:00",77854,12.84,17.8,752.1,16.11,44.9
"2021-09-01 00:05:00",77855,12.84,17.6,752.2,16.15,44.65
"2021-09-01 00:10:00",77856,12.84,17.42,752.1,16.21,44.63
"2021-09-01 00:15:00",77857,12.83,17.27,752.1,16.2,45.13
"2021-09-01 00:20:00",77858,12.83,17.14,752.1,16.08,45.15
"2021-09-01 00:25:00",77859,12.83,17.03,752.1,16.22,44.72
"2021-09-01 00:30:00",77860,12.83,16.91,752.1,16.29,45.27
"2021-09-01 00:35:00",77861,12.83,16.81,752.1,15.9,46.1
"2021-09-01 00:40:00",77862,12.82,16.68,752,15.86,45.66
"2021-09-01 00:45:00",77863,12.83,16.57,751.9,15.61,47.04
"2021-09-01 00:50:00",77864,12.82,16.48,751.9,15.34,47.5
"2021-09-01 00:55:00",77865,12.82,16.4,751.8,15.62,46.32
"2021-09-01 01:00:00",77866,12.82,16.36,751.8,15.9,46.7
"2021-09-01 01:05:00",77867,12.82,16.33,751.8,16.22,47.8
"2021-09-01 01:10:00",77868,12.82,16.31,751.8,15.32,49.55
"2021-09-01 01:15:00",77869,12.82,16.26,751.8,14.87,51.28
"2021-09-01 01:20:00",77870,12.81,16.18,751.8,14.59,51.92
"2021-09-01 01:25:00",77871,12.81,16.04,751.7,14.82,51.18
"2021-09-01 01:30:00",77872,12.81,15.94,751.7,14.96,50.74
"2021-09-01 01:35:00",77873,12.81,15.88,751.7,15.03,50.72
"2021-09-01 01:40:00",77874,12.8,15.82,751.6,14.76,51.79
"2021-09-01 01:45:00",77875,12.8,15.79,751.7,14.52,52.92
"2021-09-01 01:50:00",77876,12.8,15.71,751.6,14.82,51.58
