"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2021-04-01 00:00:00",33790,12.85,17.88,750.6,14.91,79.42
"2021-04-01 00:05:00",33791,12.85,17.58,750.7,14.59,82
"2021-04-01 00:10:00",33792,12.85,17.28,750.7,13.53,88.1
"2021-04-01 00:15:00",33793,12.85,16.91,750.7,13.03,91.1
"2021-04-01 00:20:00",33794,12.84,16.48,750.8,12.84,91.8
"2021-04-01 00:25:00",33795,12.84,16.09,750.8,12.78,92.1
"2021-04-01 00:30:00",33796,12.84,15.78,751,12.88,93.2
"2021-04-01 00:35:00",33797,12.84,15.56,751.1,13.17,94.4
"2021-04-01 00:40:00",33798,12.83,15.39,751.1,13.01,93.5
"2021-04-01 00:45:00",33799,12.83,15.23,751.1,12.44,88.1
"2021-04-01 00:50:00",33800,12.83,14.89,751.1,11.59,92.1
"2021-04-01 00:55:00",33801,12.83,14.6,751,11.35,93.8
"2021-04-01 01:00:00",33802,12.82,14.32,750.9,11.31,93.4
"2021-04-01 01:05:00",33803,12.82,14.08,750.8,11.35,92
"2021-04-01 01:10:00",33804,12.82,13.82,750.7,11.31,93.1
"2021-04-01 01:15:00",33805,12.81,13.64,750.7,11.4,95.1
"2021-04-01 01:20:00",33806,12.82,13.5,750.6,11.32,95.3
"2021-04-01 01:25:00",33807,12.81,13.39,750.6,11.23,95.3
"2021-04-01 01:30:00",33808,12.81,13.3,750.8,11.25,95.6
"2021-04-01 01:35:00",33809,12.8,13.25,750.8,11.3,95.4
"2021-04-01 01:40:00",33810,12.8,13.22,750.8,11.54,95.6
"2021-04-01 01:45:00",33811,12.8,13.19,750.8,11.62,94.9
"2021-04-01 01:50:00",33812,12.8,13.21,750.8,11.61,95.3
