"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-05-01 00:00:00",252661,12.77,17.99,750.6,17.02,36.71
"2023-05-01 00:05:00",252662,12.76,17.93,750.6,16.64,36.22
"2023-05-01 00:10:00",252663,12.76,17.86,750.6,16.39,38.01
"2023-05-01 00:15:00",252664,12.76,17.76,750.6,16.02,47.28
"2023-05-01 00:20:00",252665,12.77,17.64,750.7,15.58,47.56
"2023-05-01 00:25:00",252666,12.77,17.42,750.6,15.32,46.59
"2023-05-01 00:30:00",252667,12.77,17.23,750.6,15.18,48.01
"2023-05-01 00:35:00",252668,12.76,17.04,750.6,15.11,49
"2023-05-01 00:40:00",252669,12.76,16.88,750.6,15.16,48.97
"2023-05-01 00:45:00",252670,12.76,16.66,750.6,15.06,47.18
"2023-05-01 00:50:00",252671,12.76,16.49,750.6,15.07,46.56
"2023-05-01 00:55:00",252672,12.76,16.35,750.6,15.2,47.76
"2023-05-01 01:00:00",252673,12.76,16.21,750.5,15.02,49.08
"2023-05-01 01:05:00",252674,12.75,16.09,750.5,14.88,49.99
"2023-05-01 01:10:00",252675,12.74,16.05,750.4,15.3,47.18
"2023-05-01 01:15:00",252676,12.74,16,750.4,15.2,48.67
"2023-05-01 01:20:00",252677,12.74,15.98,750.3,15.15,48.13
"2023-05-01 01:25:00",252678,12.74,15.94,750.3,15.18,47.33
"2023-05-01 01:30:00",252679,12.74,15.9,750.3,15.14,47.32
"2023-05-01 01:35:00",252680,12.74,15.86,750.4,14.98,48.61
"2023-05-01 01:40:00",252681,12.73,15.84,750.3,14.77,48.43
"2023-05-01 01:45:00",252682,12.73,15.81,750.3,14.73,49.07
"2023-05-01 01:50:00",252683,12.73,15.76,750.3,14.48,50.28
