"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2022-01-01 00:00:00",112990,12.73,18.38,751.6,16.14,71.54
"2022-01-01 00:05:00",112991,12.73,18.28,751.5,16.17,71.38
"2022-01-01 00:10:00",112992,12.73,18.18,751.4,16.24,71.04
"2022-01-01 00:15:00",112993,12.73,18.11,751.4,16.1,70.93
"2022-01-01 00:20:00",112994,12.73,18,751.4,16.06,71.7
"2022-01-01 00:25:00",112995,12.72,17.9,751.3,15.96,73.34
"2022-01-01 00:30:00",112996,12.72,17.83,751.3,15.83,72.4
"2022-01-01 00:35:00",112997,12.72,17.73,751.3,15.63,73.76
"2022-01-01 00:40:00",112998,12.72,17.69,751.3,15.66,73.05
"2022-01-01 00:45:00",112999,12.71,17.65,751.2,15.56,73.06
"2022-01-01 00:50:00",113000,12.71,17.58,751.1,15.46,73.95
"2022-01-01 00:55:00",113001,12.71,17.5,751.1,15.31,75.08
"2022-01-01 01:00:00",113002,12.71,17.39,751,15.14,75.98
"2022-01-01 01:05:00",113003,12.7,17.29,751.1,15.03,76.85
"2022-01-01 01:10:00",113004,12.7,17.18,751.1,14.92,76.75
"2022-01-01 01:15:00",113005,12.7,17.09,751.1,14.92,76.07
"2022-01-01 01:20:00",113006,12.7,16.99,751.1,14.89,74.63
"2022-01-01 01:25:00",113007,12.69,16.91,751,14.91,74.35
"2022-01-01 01:30:00",113008,12.69,16.85,751,14.76,74.75
"2022-01-01 01:35:00",113009,12.69,16.76,751,14.55,75.52
"2022-01-01 01:40:00",113010,12.69,16.66,750.8,14.58,75.33
"2022-01-01 01:45:00",113011,12.68,16.6,750.8,14.77,73.62
"2022-01-01 01:50:00",113012,12.68,16.54,750.8,14.86,73.49
