"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2025-04-01 00:00:00",454549,12.74,19.67,752,17.19,71.11
"2025-04-01 00:05:00",454550,12.74,19.65,752,17.16,72.06
"2025-04-01 00:10:00",454551,12.73,19.61,752,17.14,71.91
"2025-04-01 00:15:00",454552,12.73,19.55,751.9,17.19,71.69
"2025-04-01 00:20:00",454553,12.73,19.55,751.8,17.16,72.46
"2025-04-01 00:25:00",454554,12.73,19.51,751.8,17.05,74.67
"2025-04-01 00:30:00",454555,12.73,19.47,751.8,16.84,75.82
"2025-04-01 00:35:00",454556,12.73,19.42,751.8,16.67,77.42
"2025-04-01 00:40:00",454557,12.72,19.35,751.8,16.53,78.15
"2025-04-01 00:45:00",454558,12.72,19.27,751.8,16.46,78.39
"2025-04-01 00:50:00",454559,12.72,19.19,751.7,16.38,78.98
"2025-04-01 00:55:00",454560,12.72,19.1,751.7,16.34,78.39
"2025-04-01 01:00:00",454561,12.72,19.02,751.7,16.26,78.68
"2025-04-01 01:05:00",454562,12.71,18.91,751.7,16.14,78.8
"2025-04-01 01:10:00",454563,12.71,18.86,751.6,16.14,78.35
"2025-04-01 01:15:00",454564,12.71,18.79,751.5,16.09,79.04
"2025-04-01 01:20:00",454565,12.71,18.74,751.5,15.98,79.71
"2025-04-01 01:25:00",454566,12.71,18.68,751.5,15.89,80.4
"2025-04-01 01:30:00",454567,12.71,18.62,751.4,15.88,80.6
"2025-04-01 01:35:00",454568,12.7,18.58,751.4,15.88,80.4
"2025-04-01 01:40:00",454569,12.7,18.52,751.4,15.8,80.6
"2025-04-01 01:45:00",454570,12.7,18.46,751.3,15.83,81
"2025-04-01 01:50:00",454571,12.7,18.4,751.3,15.77,81.5
