"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2021-05-01 00:00:00",42430,12.83,14.62,751.1,13.36,48.83
"2021-05-01 00:05:00",42431,12.83,14.43,751.1,13.33,47.46
"2021-05-01 00:10:00",42432,12.83,14.34,751.1,13.25,47.92
"2021-05-01 00:15:00",42433,12.83,14.22,751.1,13.17,47.75
"2021-05-01 00:20:00",42434,12.82,14.11,751.1,13.29,46.53
"2021-05-01 00:25:00",42435,12.82,14.06,751.2,13.1,47.43
"2021-05-01 00:30:00",42436,12.82,13.92,751.2,13.04,47.49
"2021-05-01 00:35:00",42437,12.82,13.88,751.2,13.08,46.25
"2021-05-01 00:40:00",42438,12.82,13.84,751.2,12.95,46.73
"2021-05-01 00:45:00",42439,12.82,13.76,751.2,12.84,47.18
"2021-05-01 00:50:00",42440,12.82,13.67,751.2,12.79,47.42
"2021-05-01 00:55:00",42441,12.81,13.64,751.2,12.67,47.9
"2021-05-01 01:00:00",42442,12.81,13.63,751.1,12.64,47.81
"2021-05-01 01:05:00",42443,12.81,13.49,751.1,12.39,48.92
"2021-05-01 01:10:00",42444,12.81,13.41,751.1,12.32,49.74
"2021-05-01 01:15:00",42445,12.81,13.33,751,12.24,50.98
"2021-05-01 01:20:00",42446,12.81,13.23,751,12.08,51.9
"2021-05-01 01:25:00",42447,12.8,13.09,751,11.9,52.94
"2021-05-01 01:30:00",42448,12.8,13,751,11.84,52.96
"2021-05-01 01:35:00",42449,12.8,12.88,751,11.86,52.27
"2021-05-01 01:40:00",42450,12.8,12.79,750.9,11.91,52.73
"2021-05-01 01:45:00",42451,12.79,12.71,750.9,11.88,52.27
"2021-05-01 01:50:00",42452,12.79,12.62,750.9,11.88,55.02
