"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2024-12-01 00:00:00",419701,12.74,21.35,749.8,18.89,66.75
"2024-12-01 00:05:00",419702,12.74,21.31,749.8,18.83,66.92
"2024-12-01 00:10:00",419703,12.74,21.25,749.7,18.82,66.68
"2024-12-01 00:15:00",419704,12.74,21.2,749.7,18.71,67.63
"2024-12-01 00:20:00",419705,12.74,21.15,749.7,18.65,68.18
"2024-12-01 00:25:00",419706,12.74,21.12,749.6,18.53,68.43
"2024-12-01 00:30:00",419707,12.74,21.05,749.6,18.49,68.8
"2024-12-01 00:35:00",419708,12.73,20.98,749.7,18.49,68.42
"2024-12-01 00:40:00",419709,12.73,20.92,749.7,18.42,68.52
"2024-12-01 00:45:00",419710,12.73,20.88,749.8,18.44,68.14
"2024-12-01 00:50:00",419711,12.73,20.83,749.8,18.53,67.25
"2024-12-01 00:55:00",419712,12.73,20.81,749.7,18.57,67.08
"2024-12-01 01:00:00",419713,12.73,20.81,749.7,18.6,66.5
"2024-12-01 01:05:00",419714,12.72,20.83,749.6,18.57,66.37
"2024-12-01 01:10:00",419715,12.72,20.84,749.6,18.67,65.8
"2024-12-01 01:15:00",419716,12.72,20.86,749.6,18.71,65.27
"2024-12-01 01:20:00",419717,12.72,20.88,749.5,18.65,62.97
"2024-12-01 01:25:00",419718,12.72,20.9,749.5,18.65,63.12
"2024-12-01 01:30:00",419719,12.72,20.89,749.4,18.7,63.3
"2024-12-01 01:35:00",419720,12.72,20.91,749.3,18.64,64.19
"2024-12-01 01:40:00",419721,12.71,20.91,749.2,18.56,64.41
"2024-12-01 01:45:00",419722,12.72,20.91,749.2,18.49,65.06
"2024-12-01 01:50:00",419723,12.71,20.9,749.2,18.41,65.48
