"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2024-05-01 00:00:00",358069,12.78,19.24,750.9,18.63,60.08
"2024-05-01 00:05:00",358070,12.78,19.25,751,18.38,58.95
"2024-05-01 00:10:00",358071,12.78,19.27,751,18.27,58.66
"2024-05-01 00:15:00",358072,12.78,19.26,750.9,18.19,59.19
"2024-05-01 00:20:00",358073,12.78,19.28,750.9,18.24,59.05
"2024-05-01 00:25:00",358074,12.78,19.25,750.8,18.28,58.39
"2024-05-01 00:30:00",358075,12.78,19.21,750.8,18.39,57.43
"2024-05-01 00:35:00",358076,12.78,19.19,750.8,18.51,56.78
"2024-05-01 00:40:00",358077,12.78,19.19,750.8,18.63,56.58
"2024-05-01 00:45:00",358078,12.78,19.2,750.8,18.73,56.5
"2024-05-01 00:50:00",358079,12.78,19.19,750.6,18.7,56.71
"2024-05-01 00:55:00",358080,12.78,19.19,750.6,18.74,56.9
"2024-05-01 01:00:00",358081,12.78,19.18,750.5,18.49,58.48
"2024-05-01 01:05:00",358082,12.77,19.14,750.4,18.3,60.57
"2024-05-01 01:10:00",358083,12.77,19.1,750.3,18.12,59.78
"2024-05-01 01:15:00",358084,12.77,19.03,750.2,18.04,60.13
"2024-05-01 01:20:00",358085,12.77,18.93,750.1,17.95,60.63
"2024-05-01 01:25:00",358086,12.77,18.79,750.1,17.71,61.79
"2024-05-01 01:30:00",358087,12.77,18.63,750,17.57,62.4
"2024-05-01 01:35:00",358088,12.76,18.47,749.9,17.51,62.45
"2024-05-01 01:40:00",358089,12.77,18.3,749.9,17.47,62.89
"2024-05-01 01:45:00",358090,12.76,18.14,749.8,17.27,63.81
"2024-05-01 01:50:00",358091,12.76,18,749.8,17.51,61.34
