"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2025-03-01 00:00:00",445621,12.74,18.53,750,17.07,74.16
"2025-03-01 00:05:00",445622,12.74,18.56,749.9,17.24,74.79
"2025-03-01 00:10:00",445623,12.74,18.6,750,17.12,75.48
"2025-03-01 00:15:00",445624,12.74,18.63,750,17.02,74.35
"2025-03-01 00:20:00",445625,12.74,18.67,750,16.99,73.88
"2025-03-01 00:25:00",445626,12.74,18.71,750,17.03,71.95
"2025-03-01 00:30:00",445627,12.73,18.75,750,16.98,73.37
"2025-03-01 00:35:00",445628,12.73,18.81,749.9,16.84,73.29
"2025-03-01 00:40:00",445629,12.73,18.84,749.9,16.81,74.42
"2025-03-01 00:45:00",445630,12.73,18.87,749.8,16.76,75.6
"2025-03-01 00:50:00",445631,12.73,18.89,749.9,16.62,76.62
"2025-03-01 00:55:00",445632,12.73,18.9,749.9,16.63,77.19
"2025-03-01 01:00:00",445633,12.72,18.9,749.9,16.75,77.46
"2025-03-01 01:05:00",445634,12.72,18.91,749.9,16.77,76.51
"2025-03-01 01:10:00",445635,12.73,18.93,749.8,16.77,76.31
"2025-03-01 01:15:00",445636,12.72,18.92,749.9,16.76,75.77
"2025-03-01 01:20:00",445637,12.72,18.92,749.9,16.53,76.66
"2025-03-01 01:25:00",445638,12.72,18.91,749.9,16.53,76.41
"2025-03-01 01:30:00",445639,12.72,18.9,749.9,16.72,76.81
"2025-03-01 01:35:00",445640,12.72,18.9,749.8,16.58,77.94
"2025-03-01 01:40:00",445641,12.72,18.9,749.8,16.63,75.07
"2025-03-01 01:45:00",445642,12.71,18.9,749.8,16.61,75.77
"2025-03-01 01:50:00",445643,12.71,18.89,749.8,16.64,75.78
