"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2022-08-01 00:00:00",174046,12.69,17.05,749.8,14.7,21.24
"2022-08-01 00:05:00",174047,12.69,16.91,749.8,14.35,22.7
"2022-08-01 00:10:00",174048,12.69,16.74,749.8,14.3,24.5
"2022-08-01 00:15:00",174049,12.68,16.6,749.8,14.11,26.55
"2022-08-01 00:20:00",174050,12.68,16.46,749.8,14.32,25.23
"2022-08-01 00:25:00",174051,12.68,16.33,749.8,14.17,24.89
"2022-08-01 00:30:00",174052,12.68,16.22,749.8,13.96,24.71
"2022-08-01 00:35:00",174053,12.67,16.08,749.8,13.8,24.6
"2022-08-01 00:40:00",174054,12.67,15.94,749.8,13.48,25.11
"2022-08-01 00:45:00",174055,12.67,15.77,749.8,13.27,24.76
"2022-08-01 00:50:00",174056,12.67,15.62,749.8,13.1,25.35
"2022-08-01 00:55:00",174057,12.66,15.46,749.8,12.93,28.41
"2022-08-01 01:00:00",174058,12.66,15.35,749.8,12.52,28.86
"2022-08-01 01:05:00",174059,12.66,15.18,749.8,12.67,27.5
"2022-08-01 01:10:00",174060,12.66,15.05,749.8,12.96,26.26
"2022-08-01 01:15:00",174061,12.65,14.98,749.8,13.26,25.42
"2022-08-01 01:20:00",174062,12.65,14.9,749.8,12.91,28.44
"2022-08-01 01:25:00",174063,12.65,14.81,749.8,12.29,30.22
"2022-08-01 01:30:00",174064,12.65,14.68,749.8,11.84,30.11
"2022-08-01 01:35:00",174065,12.64,14.53,749.9,12.19,29.82
"2022-08-01 01:40:00",174066,12.64,14.43,749.9,12.2,29.03
"2022-08-01 01:45:00",174067,12.64,14.35,749.9,12.36,28
"2022-08-01 01:50:00",174068,12.63,14.3,750,12.23,27.59
