"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-09-01 00:00:00",288085,12.81,18.59,751,17.39,44.04
"2023-09-01 00:05:00",288086,12.81,18.42,751,17.33,44.38
"2023-09-01 00:10:00",288087,12.81,18.28,751.1,17.38,44.23
"2023-09-01 00:15:00",288088,12.8,18.13,751,17.29,44.19
"2023-09-01 00:20:00",288089,12.8,17.99,750.8,17.3,44.19
"2023-09-01 00:25:00",288090,12.8,17.88,750.8,17.19,44.46
"2023-09-01 00:30:00",288091,12.8,17.76,750.9,16.8,46.28
"2023-09-01 00:35:00",288092,12.8,17.64,750.8,16.55,46.69
"2023-09-01 00:40:00",288093,12.79,17.52,750.9,16.45,47.18
"2023-09-01 00:45:00",288094,12.79,17.42,750.9,16.35,47.63
"2023-09-01 00:50:00",288095,12.79,17.31,750.9,16.27,47.87
"2023-09-01 00:55:00",288096,12.79,17.21,750.9,16.46,47.33
"2023-09-01 01:00:00",288097,12.79,17.12,750.9,16.27,47.78
"2023-09-01 01:05:00",288098,12.79,17.06,751,16.15,48.26
"2023-09-01 01:10:00",288099,12.78,16.98,750.9,16.23,48.15
"2023-09-01 01:15:00",288100,12.78,16.91,750.9,15.82,49.46
"2023-09-01 01:20:00",288101,12.78,16.83,750.9,15.78,49.58
"2023-09-01 01:25:00",288102,12.78,16.71,750.7,15.52,51.16
"2023-09-01 01:30:00",288103,12.76,16.6,750.7,15.21,52.5
"2023-09-01 01:35:00",288104,12.76,16.46,750.7,15.06,53.12
"2023-09-01 01:40:00",288105,12.76,16.32,750.6,15.02,52.65
"2023-09-01 01:45:00",288106,12.76,16.19,750.5,14.94,52.86
"2023-09-01 01:50:00",288107,12.76,15.98,750.4,14.78,54.03
