"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2024-10-01 00:00:00",402133,12.76,21.36,750.6,19.38,48.62
"2024-10-01 00:05:00",402134,12.75,21.25,750.6,19.42,48.44
"2024-10-01 00:10:00",402135,12.75,21.14,750.5,19.36,48.68
"2024-10-01 00:15:00",402136,12.75,21.01,750.4,19.54,47.54
"2024-10-01 00:20:00",402137,12.75,20.9,750.5,19.31,48.67
"2024-10-01 00:25:00",402138,12.75,20.79,750.5,19.36,48.68
"2024-10-01 00:30:00",402139,12.75,20.67,750.5,19.17,49.19
"2024-10-01 00:35:00",402140,12.75,20.57,750.5,19.01,49.51
"2024-10-01 00:40:00",402141,12.74,20.45,750.4,19.32,48.71
"2024-10-01 00:45:00",402142,12.74,20.38,750.3,19.42,48.4
"2024-10-01 00:50:00",402143,12.74,20.35,750.2,19.39,48.68
"2024-10-01 00:55:00",402144,12.74,20.33,750.2,19.32,48.89
"2024-10-01 01:00:00",402145,12.74,20.3,750.1,19.18,49.47
"2024-10-01 01:05:00",402146,12.74,20.28,750,19.12,49.71
"2024-10-01 01:10:00",402147,12.74,20.22,750,18.89,50.53
"2024-10-01 01:15:00",402148,12.73,20.14,750,17.95,53.84
"2024-10-01 01:20:00",402149,12.73,20.03,749.9,17.77,54.15
"2024-10-01 01:25:00",402150,12.73,19.89,749.8,18.14,52.57
"2024-10-01 01:30:00",402151,12.73,19.77,749.7,18.09,53.03
"2024-10-01 01:35:00",402152,12.73,19.67,749.7,17.56,55.38
"2024-10-01 01:40:00",402153,12.72,19.57,749.7,17.57,54.92
"2024-10-01 01:45:00",402154,12.72,19.45,749.7,17.62,54.65
"2024-10-01 01:50:00",402155,12.72,19.34,749.7,17.83,54.13
