"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2025-12-01 00:00:00",524821,12.78,22.39,747.6,19.97,58.77
"2025-12-01 00:05:00",524822,12.78,22.1,747.5,19.01,65.59
"2025-12-01 00:10:00",524823,12.78,21.61,747.5,18.12,72.62
"2025-12-01 00:15:00",524824,12.78,21.04,747.6,17.46,75.46
"2025-12-01 00:20:00",524825,12.78,20.45,747.6,17.68,72.41
"2025-12-01 00:25:00",524826,12.77,19.99,747.6,17.69,72.3
"2025-12-01 00:30:00",524827,12.77,19.63,747.7,17.79,73.16
"2025-12-01 00:35:00",524828,12.77,19.4,747.7,17.71,74.06
"2025-12-01 00:40:00",524829,12.77,19.22,747.8,17.88,72.2
"2025-12-01 00:45:00",524830,12.76,19.12,747.8,18.18,69.44
"2025-12-01 00:50:00",524831,12.76,19.12,747.8,18.45,68
"2025-12-01 00:55:00",524832,12.76,19.21,747.8,18.26,69.02
"2025-12-01 01:00:00",524833,12.77,19.31,747.7,18.04,70.32
"2025-12-01 01:05:00",524834,12.77,19.35,747.7,17.98,71.06
"2025-12-01 01:10:00",524835,12.76,19.38,747.6,17.97,71.49
"2025-12-01 01:15:00",524836,12.76,19.38,747.6,17.87,72.28
"2025-12-01 01:20:00",524837,12.76,19.39,747.7,17.67,74.48
"2025-12-01 01:25:00",524838,12.76,19.37,747.7,17.65,75.36
"2025-12-01 01:30:00",524839,12.76,19.36,747.7,17.53,75.73
"2025-12-01 01:35:00",524840,12.76,19.34,747.8,17.54,75.71
"2025-12-01 01:40:00",524841,12.75,19.32,747.7,17.56,75.63
"2025-12-01 01:45:00",524842,12.75,19.31,747.7,17.49,74.61
"2025-12-01 01:50:00",524843,12.75,19.28,747.7,17.65,74.3
