"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2021-02-01 00:00:00",16798,12.86,17.72,748.7,16.54,69.14
"2021-02-01 00:05:00",16799,12.86,17.66,748.7,16.36,70.06
"2021-02-01 00:10:00",16800,12.86,17.6,748.7,16.28,70.42
"2021-02-01 00:15:00",16801,12.85,17.54,748.7,16.61,68.48
"2021-02-01 00:20:00",16802,12.85,17.51,748.7,16.58,68.24
"2021-02-01 00:25:00",16803,12.85,17.48,748.8,16.61,67.69
"2021-02-01 00:30:00",16804,12.85,17.45,748.8,16.52,68.49
"2021-02-01 00:35:00",16805,12.85,17.39,748.8,16.44,68.54
"2021-02-01 00:40:00",16806,12.85,17.35,748.7,16.49,67.79
"2021-02-01 00:45:00",16807,12.85,17.31,748.6,16.7,66.98
"2021-02-01 00:50:00",16808,12.85,17.29,748.6,16.73,67.16
"2021-02-01 00:55:00",16809,12.84,17.28,748.6,16.73,67.6
"2021-02-01 01:00:00",16810,12.84,17.27,748.5,16.63,68.05
"2021-02-01 01:05:00",16811,12.84,17.24,748.5,16.52,69.13
"2021-02-01 01:10:00",16812,12.84,17.2,748.4,16.37,70.09
"2021-02-01 01:15:00",16813,12.84,17.16,748.4,16.32,71.29
"2021-02-01 01:20:00",16814,12.84,17.08,748.4,15.96,72.54
"2021-02-01 01:25:00",16815,12.84,16.99,748.4,15.69,72.95
"2021-02-01 01:30:00",16816,12.84,16.88,748.3,15.72,72.98
"2021-02-01 01:35:00",16817,12.84,16.76,748.2,15.64,73.93
"2021-02-01 01:40:00",16818,12.83,16.64,748.2,15.66,73.94
"2021-02-01 01:45:00",16819,12.83,16.52,748.1,15.54,74.65
"2021-02-01 01:50:00",16820,12.83,16.41,748,15.77,72.85
