"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2021-06-01 00:00:00",51358,12.84,12.36,752.9,11.54,49.94
"2021-06-01 00:05:00",51359,12.84,12.32,752.8,11.41,51.29
"2021-06-01 00:10:00",51360,12.84,12.25,752.7,11.54,49.91
"2021-06-01 00:15:00",51361,12.84,12.19,752.8,11.39,49.95
"2021-06-01 00:20:00",51362,12.84,12.11,752.7,11.27,50.23
"2021-06-01 00:25:00",51363,12.83,12.05,752.7,11.49,49.29
"2021-06-01 00:30:00",51364,12.83,12.02,752.8,11.58,48.84
"2021-06-01 00:35:00",51365,12.83,11.99,752.9,11.45,49.46
"2021-06-01 00:40:00",51366,12.83,11.96,752.9,11.31,52.8
"2021-06-01 00:45:00",51367,12.83,11.86,752.9,10.91,57.74
"2021-06-01 00:50:00",51368,12.83,11.77,752.9,10.62,59.89
"2021-06-01 00:55:00",51369,12.83,11.68,753,10.57,59.02
"2021-06-01 01:00:00",51370,12.82,11.58,752.9,10.32,60.31
"2021-06-01 01:05:00",51371,12.82,11.48,752.9,10.55,58.75
"2021-06-01 01:10:00",51372,12.82,11.4,752.9,10.63,56.39
"2021-06-01 01:15:00",51373,12.82,11.34,752.9,10.61,56.6
"2021-06-01 01:20:00",51374,12.82,11.27,752.9,10.59,55.43
"2021-06-01 01:25:00",51375,12.82,11.22,752.9,10.65,54.78
"2021-06-01 01:30:00",51376,12.81,11.2,752.8,10.85,53.42
"2021-06-01 01:35:00",51377,12.81,11.19,752.7,10.82,53.9
"2021-06-01 01:40:00",51378,12.81,11.2,752.7,10.8,51.36
"2021-06-01 01:45:00",51379,12.81,11.17,752.6,10.61,53.75
"2021-06-01 01:50:00",51380,12.8,11.15,752.5,10.63,52.82
