"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-08-01 00:00:00",279157,12.79,11.19,756.4,11.65,35.08
"2023-08-01 00:05:00",279158,12.79,11.11,756.4,11.67,35.44
"2023-08-01 00:10:00",279159,12.78,11.02,756.4,11.56,34.82
"2023-08-01 00:15:00",279160,12.78,10.95,756.4,11.51,35.65
"2023-08-01 00:20:00",279161,12.78,10.91,756.4,11.5,35.61
"2023-08-01 00:25:00",279162,12.78,10.87,756.4,11.86,35.78
"2023-08-01 00:30:00",279163,12.78,10.84,756.4,11.55,36.93
"2023-08-01 00:35:00",279164,12.78,10.78,756.4,11.28,37.32
"2023-08-01 00:40:00",279165,12.77,10.7,756.4,10.78,38.57
"2023-08-01 00:45:00",279166,12.77,10.62,756.4,10.72,38.88
"2023-08-01 00:50:00",279167,12.77,10.54,756.4,10.55,39.49
"2023-08-01 00:55:00",279168,12.77,10.44,756.4,10.66,39.25
"2023-08-01 01:00:00",279169,12.77,10.33,756.4,10.48,39.86
"2023-08-01 01:05:00",279170,12.77,10.23,756.3,10.46,40.49
"2023-08-01 01:10:00",279171,12.77,10.11,756.3,9.94,41.94
"2023-08-01 01:15:00",279172,12.77,9.99,756.3,9.57,44.07
"2023-08-01 01:20:00",279173,12.77,9.84,756.2,9.54,40.86
"2023-08-01 01:25:00",279174,12.76,9.71,756.2,9.78,41.73
"2023-08-01 01:30:00",279175,12.76,9.59,756.2,9.84,42.36
"2023-08-01 01:35:00",279176,12.76,9.46,756.2,9.6,43.83
"2023-08-01 01:40:00",279177,12.76,9.35,756.1,9.82,42.36
"2023-08-01 01:45:00",279178,12.76,9.27,756,9.9,42.65
"2023-08-01 01:50:00",279179,12.76,9.2,756,10.17,41.65
