"TOA5","Pluvio_UPB","CR300","6066","CR300.Std.10.03","CPU:UPB_Rain_4Dic2020.CR300","9715","Meteo5Min"
"TIMESTAMP","RECORD","VBat","TempDL","PBar","TempA","RH"
"TS","RN","Vdc","GradosC","[mBar]","GradosC","%"
"","","Smp","Smp","Smp","Smp","Smp"
"2020-12-01 00:00:00",16010,12.83,19.74,751.8,18.16,53.69
"2020-12-01 00:05:00",16011,12.83,19.63,751.8,18.23,53.33
"2020-12-01 00:10:00",16012,12.83,19.52,751.9,18.18,53.38
"2020-12-01 00:15:00",16013,12.83,19.4,751.9,18.15,53.38
"2020-12-01 00:20:00",16014,12.83,19.29,751.8,18.12,53.4
"2020-12-01 00:25:00",16015,12.83,19.18,751.9,18.22,52.92
"2020-12-01 00:30:00",16016,12.82,19.08,751.8,18.3,52.56
"2020-12-01 00:35:00",16017,12.82,19.21,751.7,18.3,52.5
"2020-12-01 00:40:00",16018,12.82,19.22,751.7,18.24,52.68
"2020-12-01 00:45:00",16019,12.82,19.21,751.8,18.09,53.34
"2020-12-01 00:50:00",16020,12.81,19.17,751.7,18.03,53.61
"2020-12-01 00:55:00",16021,12.81,19.11,751.7,17.97,53.81
"2020-12-01 01:00:00",16022,12.81,19.06,751.7,17.93,54.08
"2020-12-01 01:05:00",16023,12.81,19.02,751.6,17.77,54.68
"2020-12-01 01:10:00",16024,12.81,18.99,751.5,17.71,55.07
"2020-12-01 01:15:00",16025,12.81,18.93,751.4,17.65,55.39
"2020-12-01 01:20:00",16026,12.81,18.9,751.4,17.69,55.31
"2020-12-01 01:25:00",16027,12.81,18.86,751.4,17.67,55.34
"2020-12-01 01:30:00",16028,12.8,18.8,751.3,17.72,55.28
"2020-12-01 01:35:00",16029,12.8,18.72,751.2,17.68,55.52
"2020-12-01 01:40:00",16030,12.8,18.64,751.1,17.57,55.32
"2020-12-01 01:45:00",16031,12.8,18.57,751,17.43,53.61
"2020-12-01 01:50:00",16032,12.8,18.49,751,17.25,54.14
